,Race,Age,EaseofUse,Effectiveness,Satisfaction,Sex,UsefulCount,Review,Sideeffect
10492,3,8,0.75,0.25,2.0,1,0.03571428571428571,0.0,4
10493,3,4,0.75,0.75,2.0,0,0.049999999999999996,0.0,4
10494,0,5,1.0,0.5,3.0,0,0.007142857142857143,1.0,3
10495,3,5,0.5,0.5,1.0,1,0.21428571428571427,0.0,5
10497,3,4,1.0,0.5,3.0,0,0.1357142857142857,0.0,3
10498,1,5,0.5,0.0,1.0,0,0.10714285714285714,0.0,5
10500,2,4,1.0,0.75,4.0,0,0.08571428571428572,1.0,2
10501,3,5,0.75,0.5,3.0,0,0.14285714285714285,0.0,3
10502,0,5,1.0,0.25,1.0,0,0.11428571428571428,0.0,5
10503,0,5,0.5,0.5,1.0,0,0.10714285714285714,0.0,5
10504,3,4,0.75,0.75,1.0,0,0.09285714285714286,0.0,5
10505,3,5,0.75,0.75,4.0,0,0.10714285714285714,1.0,2
10507,0,6,0.0,0.25,1.0,1,0.05714285714285714,0.0,5
10508,2,5,1.0,0.5,3.0,0,0.04285714285714286,0.0,3
10509,1,7,0.25,0.25,2.0,0,0.02857142857142857,0.0,4
10510,0,8,0.75,0.5,4.0,1,0.02142857142857143,1.0,2
10512,2,4,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
10513,0,5,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
10514,2,7,0.25,0.25,2.0,0,0.05714285714285714,0.0,4
10515,1,6,0.5,0.5,2.0,0,0.07857142857142857,0.0,4
10516,3,6,0.0,0.25,1.0,1,0.049999999999999996,0.0,5
10517,3,5,0.5,0.25,1.0,0,0.16428571428571428,0.0,5
10518,1,6,0.75,0.25,1.0,0,0.08571428571428572,0.0,5
10520,1,7,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
10521,1,7,0.0,0.0,1.0,0,0.41428571428571426,0.0,5
10522,3,6,1.0,0.5,1.0,1,0.44285714285714284,0.0,5
10523,3,3,0.5,0.0,1.0,0,0.08571428571428572,0.0,5
10525,0,6,0.5,0.25,1.0,0,0.37142857142857144,0.0,5
10526,3,8,0.75,0.5,4.0,1,0.03571428571428571,1.0,2
10528,0,6,1.0,0.75,3.0,1,0.16428571428571428,0.0,3
10530,3,6,0.75,0.25,1.0,0,0.2857142857142857,0.0,5
10533,2,5,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
10535,3,3,0.75,0.75,4.0,0,0.07857142857142857,1.0,2
10536,2,6,0.75,0.75,3.0,0,0.049999999999999996,1.0,3
10537,0,7,0.5,0.5,4.0,0,0.02857142857142857,1.0,2
10538,2,6,1.0,0.25,1.0,0,0.3857142857142857,0.0,5
10539,3,6,0.75,0.75,1.0,0,0.12857142857142856,0.0,5
10540,2,6,1.0,0.5,4.0,0,0.09285714285714286,1.0,2
10541,3,3,1.0,0.75,4.0,0,0.03571428571428571,1.0,2
10542,1,5,0.75,0.25,1.0,0,0.04285714285714286,0.0,5
10544,3,4,0.75,0.75,3.0,1,0.03571428571428571,1.0,3
10545,0,5,1.0,0.25,1.0,0,0.05714285714285714,0.0,5
10546,0,5,1.0,1.0,3.0,0,0.05714285714285714,0.0,3
10547,2,5,1.0,0.0,1.0,1,0.049999999999999996,0.0,5
10548,1,5,0.5,0.5,2.0,1,0.02857142857142857,0.0,4
10549,0,4,1.0,0.5,3.0,1,0.07857142857142857,0.0,3
10550,0,5,1.0,0.75,4.0,0,0.09285714285714286,1.0,2
10551,2,5,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
10552,2,6,1.0,1.0,5.0,0,0.07857142857142857,1.0,1
10553,1,6,0.75,0.75,1.0,1,0.11428571428571428,0.0,5
10556,2,6,1.0,0.5,2.0,0,0.049999999999999996,0.0,4
10557,0,5,1.0,1.0,3.0,1,0.07857142857142857,1.0,3
10558,0,6,0.0,0.5,2.0,1,0.06428571428571428,0.0,4
10559,3,7,1.0,0.0,1.0,1,0.03571428571428571,0.0,5
10562,2,5,1.0,1.0,3.0,0,0.02142857142857143,0.0,3
10563,3,6,0.75,0.75,1.0,0,0.03571428571428571,0.0,5
10564,2,5,0.75,0.75,1.0,0,0.08571428571428572,0.0,5
10566,0,4,1.0,0.75,5.0,0,0.02857142857142857,1.0,1
10567,2,5,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
10569,1,5,0.5,0.75,3.0,0,0.08571428571428572,0.0,3
10570,3,8,0.5,0.5,2.0,0,0.02142857142857143,0.0,4
10571,2,6,1.0,0.5,1.0,0,0.10714285714285714,0.0,5
10572,3,4,1.0,0.75,4.0,1,0.03571428571428571,1.0,2
10573,3,8,0.75,0.25,2.0,0,0.007142857142857143,0.0,4
10574,1,6,0.75,0.5,1.0,1,0.17857142857142858,0.0,5
10575,2,4,1.0,0.75,3.0,0,0.1357142857142857,0.0,3
10576,2,5,0.5,0.0,1.0,0,0.07857142857142857,0.0,5
10577,1,3,0.75,0.75,3.0,1,0.049999999999999996,0.0,3
10578,3,4,0.75,1.0,3.0,1,0.007142857142857143,1.0,3
10579,0,5,0.75,0.5,4.0,1,0.02857142857142857,1.0,2
10580,0,7,1.0,1.0,4.0,1,0.02142857142857143,1.0,2
10581,2,8,1.0,0.75,4.0,1,0.007142857142857143,1.0,2
10582,2,5,1.0,0.5,1.0,0,0.18571428571428572,0.0,5
10584,3,5,0.75,0.75,4.0,1,0.03571428571428571,1.0,2
10585,2,7,0.5,0.25,1.0,0,0.02857142857142857,0.0,5
10587,1,3,0.75,1.0,3.0,0,0.07857142857142857,0.0,3
10590,1,5,0.75,0.75,4.0,0,0.007142857142857143,1.0,2
10592,0,4,0.75,0.75,1.0,0,0.11428571428571428,0.0,5
10593,0,7,1.0,0.5,3.0,1,0.014285714285714285,1.0,3
10594,2,5,1.0,0.75,3.0,1,0.10714285714285714,1.0,3
10597,0,5,1.0,0.5,2.0,0,0.12142857142857143,0.0,4
10598,3,5,1.0,1.0,5.0,0,0.11428571428571428,1.0,1
10599,2,5,1.0,1.0,5.0,0,0.11428571428571428,1.0,1
10600,2,4,0.5,0.5,1.0,0,0.06428571428571428,0.0,5
10601,2,6,1.0,0.75,5.0,0,0.02857142857142857,1.0,1
10602,1,6,1.0,0.0,1.0,0,0.06428571428571428,0.0,5
10603,3,7,1.0,0.25,2.0,0,0.05714285714285714,0.0,4
10604,2,6,0.5,0.0,1.0,0,0.03571428571428571,0.0,5
10605,0,4,1.0,0.75,2.0,1,0.12857142857142856,0.0,4
10606,2,3,1.0,1.0,3.0,1,0.06428571428571428,1.0,3
10608,1,7,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
10611,1,5,1.0,1.0,1.0,1,0.03571428571428571,0.0,5
10612,3,6,1.0,1.0,5.0,0,0.09285714285714286,1.0,1
10613,3,6,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
10614,3,7,0.5,0.5,3.0,0,0.07142857142857142,1.0,3
10615,1,4,1.0,0.0,1.0,0,0.15,0.0,5
10616,1,7,0.75,0.75,3.0,0,0.02142857142857143,0.0,3
10620,2,7,1.0,0.75,3.0,0,0.07142857142857142,0.0,3
10622,0,8,0.75,0.75,1.0,0,0.049999999999999996,0.0,5
10623,2,5,1.0,0.5,2.0,0,0.09285714285714286,0.0,4
10625,1,6,1.0,0.5,1.0,0,0.049999999999999996,0.0,5
10627,1,8,0.75,0.75,4.0,1,0.03571428571428571,1.0,2
10628,3,6,0.75,0.5,1.0,0,0.03571428571428571,0.0,5
10629,2,6,0.25,0.25,1.0,0,0.049999999999999996,0.0,5
10630,0,5,0.75,0.5,1.0,0,0.04285714285714286,0.0,5
10631,0,5,0.75,0.75,5.0,0,0.02857142857142857,1.0,1
10632,0,8,0.75,0.75,4.0,0,0.0,1.0,2
10633,1,6,0.75,0.5,1.0,1,0.06428571428571428,0.0,5
10634,0,5,0.75,0.75,1.0,0,0.04285714285714286,0.0,5
10636,0,7,1.0,1.0,1.0,0,0.03571428571428571,0.0,5
10637,3,6,1.0,0.5,3.0,1,0.02857142857142857,0.0,3
10639,0,6,1.0,1.0,3.0,0,0.02142857142857143,0.0,3
10641,1,5,0.5,0.5,3.0,1,0.04285714285714286,0.0,3
10642,3,6,0.75,0.75,2.0,0,0.05714285714285714,0.0,4
10643,3,6,0.5,0.0,1.0,0,0.02142857142857143,0.0,5
10644,2,7,0.75,0.75,1.0,0,0.04285714285714286,0.0,5
10647,2,5,0.0,0.0,1.0,0,0.0,0.0,5
10648,3,6,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
10651,1,7,0.75,0.75,1.0,0,0.03571428571428571,0.0,5
10652,3,6,0.0,0.25,1.0,1,0.02142857142857143,0.0,5
10655,0,5,1.0,0.25,2.0,0,0.08571428571428572,0.0,4
10656,2,4,1.0,1.0,1.0,0,0.02142857142857143,0.0,5
10659,2,4,1.0,1.0,3.0,1,0.07142857142857142,0.0,3
10660,1,5,1.0,1.0,1.0,0,0.02857142857142857,0.0,5
10661,0,3,0.5,0.75,1.0,0,0.12857142857142856,0.0,5
10662,1,7,0.75,0.75,1.0,0,0.014285714285714285,0.0,5
10663,3,6,1.0,0.5,1.0,0,0.06428571428571428,0.0,5
10664,3,6,1.0,0.0,1.0,0,0.03571428571428571,0.0,5
10665,2,5,0.75,0.75,4.0,0,0.007142857142857143,1.0,2
10667,2,6,1.0,1.0,5.0,1,0.07142857142857142,1.0,1
10668,2,6,1.0,0.5,1.0,0,0.02857142857142857,0.0,5
10670,3,7,1.0,0.5,3.0,1,0.049999999999999996,0.0,3
10671,3,5,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
10672,1,5,0.0,0.25,1.0,0,0.08571428571428572,0.0,5
10673,2,6,1.0,0.75,5.0,0,0.02142857142857143,1.0,1
10675,3,8,1.0,0.5,3.0,0,0.02142857142857143,1.0,3
10676,1,5,0.5,0.5,3.0,0,0.05714285714285714,0.0,3
10678,3,5,1.0,0.5,3.0,0,0.09285714285714286,0.0,3
10680,3,7,0.75,0.75,3.0,0,0.07857142857142857,0.0,3
10681,2,6,1.0,1.0,5.0,1,0.06428571428571428,1.0,1
10682,0,5,1.0,1.0,3.0,0,0.06428571428571428,1.0,3
10683,2,6,0.0,0.0,1.0,1,0.007142857142857143,0.0,5
10684,3,7,1.0,1.0,1.0,0,0.10714285714285714,0.0,5
10687,1,2,1.0,0.5,2.0,0,0.12142857142857143,0.0,4
10688,0,5,1.0,1.0,5.0,0,0.07142857142857142,1.0,1
10689,3,3,0.0,0.25,1.0,0,0.007142857142857143,0.0,5
10690,0,8,0.0,0.0,1.0,1,0.0,0.0,5
10691,2,6,0.75,0.0,1.0,0,0.02857142857142857,0.0,5
10692,3,4,0.25,0.5,3.0,0,0.02857142857142857,0.0,3
10693,3,8,0.75,0.75,4.0,0,0.049999999999999996,1.0,2
10695,1,5,1.0,0.5,3.0,0,0.014285714285714285,0.0,3
10696,0,7,0.25,0.25,1.0,0,0.03571428571428571,0.0,5
10698,3,8,0.25,0.25,2.0,1,0.02142857142857143,0.0,4
10700,2,8,0.75,0.5,3.0,1,0.014285714285714285,0.0,3
10702,2,8,0.75,0.75,2.0,1,0.007142857142857143,0.0,4
10703,3,6,1.0,1.0,5.0,1,0.007142857142857143,1.0,1
10706,3,8,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
10707,1,3,1.0,1.0,5.0,0,0.0,1.0,1
10708,3,5,1.0,1.0,1.0,0,0.007142857142857143,0.0,5
10709,3,6,0.5,0.5,1.0,0,0.014285714285714285,0.0,5
10710,2,7,1.0,0.25,1.0,0,0.11428571428571428,0.0,5
10711,0,8,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
10714,2,5,1.0,1.0,2.0,0,0.18571428571428572,0.0,4
10717,2,4,0.75,0.75,1.0,0,0.08571428571428572,0.0,5
10718,1,7,1.0,0.5,5.0,0,0.02142857142857143,1.0,1
10720,3,7,0.75,0.5,2.0,0,0.049999999999999996,0.0,4
10721,1,8,0.0,0.0,1.0,1,0.02857142857142857,0.0,5
10722,0,5,1.0,1.0,5.0,0,0.06428571428571428,1.0,1
10724,3,5,1.0,0.0,1.0,0,0.05714285714285714,0.0,5
10725,0,6,0.75,0.75,1.0,0,0.2357142857142857,0.0,5
10726,3,7,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
10727,3,6,0.75,0.0,1.0,0,0.1357142857142857,0.0,5
10729,1,7,0.5,0.5,1.0,0,0.19285714285714284,0.0,5
10730,3,6,0.75,0.75,2.0,1,0.04285714285714286,0.0,4
10731,2,5,1.0,1.0,5.0,1,0.07857142857142857,1.0,1
10732,3,6,0.75,0.25,1.0,0,0.007142857142857143,0.0,5
10733,3,6,1.0,0.5,3.0,0,0.07142857142857142,0.0,3
10734,3,6,1.0,1.0,5.0,0,0.08571428571428572,1.0,1
10735,3,5,0.75,0.75,4.0,1,0.049999999999999996,1.0,2
10736,2,8,1.0,0.5,2.0,0,0.08571428571428572,0.0,4
10739,3,7,1.0,1.0,5.0,1,0.014285714285714285,1.0,1
10740,0,6,0.75,0.75,4.0,1,0.04285714285714286,1.0,2
10741,2,5,1.0,0.75,1.0,0,0.09999999999999999,0.0,5
10742,1,5,0.25,0.25,2.0,0,0.07142857142857142,0.0,4
10743,1,5,0.5,0.25,2.0,0,0.049999999999999996,0.0,4
10744,2,7,0.75,0.75,2.0,0,0.09285714285714286,0.0,4
10745,1,8,0.25,0.25,2.0,1,0.06428571428571428,0.0,4
10746,3,5,1.0,0.0,1.0,0,0.04285714285714286,0.0,5
10747,1,6,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
10748,2,3,0.75,0.75,2.0,1,0.02142857142857143,0.0,4
10749,2,6,0.5,0.0,1.0,0,0.08571428571428572,0.0,5
10750,2,6,0.75,0.75,1.0,0,0.09285714285714286,0.0,5
10751,2,6,0.5,0.0,1.0,0,0.12142857142857143,0.0,5
10752,2,7,1.0,0.5,1.0,0,0.11428571428571428,0.0,5
10753,1,6,0.75,0.75,4.0,0,0.02142857142857143,1.0,2
10754,2,2,1.0,0.0,1.0,1,0.06428571428571428,0.0,5
10755,3,6,0.5,0.5,3.0,1,0.0,1.0,3
10756,3,6,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
10758,3,7,1.0,1.0,1.0,0,0.05714285714285714,0.0,5
10759,3,5,0.0,0.0,1.0,0,0.12142857142857143,0.0,5
10760,0,6,1.0,0.75,1.0,0,0.05714285714285714,0.0,5
10761,3,6,0.75,0.5,2.0,0,0.06428571428571428,0.0,4
10762,0,6,1.0,0.75,3.0,1,0.049999999999999996,0.0,3
10763,1,6,0.75,0.75,1.0,0,0.07142857142857142,0.0,5
10764,0,7,0.75,0.75,2.0,1,0.049999999999999996,0.0,4
10765,3,7,1.0,0.0,1.0,0,0.04285714285714286,0.0,5
10766,2,5,0.75,0.5,1.0,1,0.0,0.0,5
10767,0,1,0.75,0.0,1.0,1,0.014285714285714285,0.0,5
10768,2,8,1.0,0.0,1.0,0,0.08571428571428572,0.0,5
10769,3,4,1.0,0.5,4.0,1,0.0,1.0,2
10770,0,7,0.75,0.75,3.0,0,0.04285714285714286,0.0,3
10773,3,5,1.0,0.0,1.0,0,0.007142857142857143,0.0,5
10774,1,8,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
10777,0,3,0.0,0.0,1.0,1,0.07142857142857142,0.0,5
10778,2,6,0.75,0.5,2.0,0,0.08571428571428572,0.0,4
10780,0,7,0.5,0.0,1.0,0,0.02142857142857143,0.0,5
10781,2,7,0.75,0.75,3.0,0,0.07142857142857142,0.0,3
10783,0,5,0.75,0.5,1.0,0,0.12857142857142856,0.0,5
10784,3,6,0.25,0.25,1.0,0,0.06428571428571428,0.0,5
10785,3,6,1.0,0.25,1.0,0,0.09285714285714286,0.0,5
10786,2,6,0.0,0.0,1.0,0,0.09999999999999999,0.0,5
10788,1,4,0.75,0.75,3.0,1,0.07142857142857142,1.0,3
10789,3,5,0.75,0.0,1.0,1,0.15714285714285714,0.0,5
10790,3,4,1.0,0.0,1.0,0,0.09285714285714286,0.0,5
10792,0,5,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
10793,2,4,0.75,0.75,4.0,0,0.05714285714285714,1.0,2
10794,0,6,1.0,1.0,5.0,1,0.0,1.0,1
10798,2,5,0.75,0.5,4.0,1,0.007142857142857143,1.0,2
10799,2,3,1.0,1.0,5.0,1,0.07857142857142857,1.0,1
10800,2,5,0.5,0.5,2.0,0,0.14285714285714285,0.0,4
10808,2,5,1.0,0.0,1.0,0,0.12857142857142856,0.0,5
10809,0,6,0.5,0.5,1.0,1,0.12142857142857143,0.0,5
10812,3,5,1.0,1.0,1.0,0,0.049999999999999996,0.0,5
10813,3,6,0.75,0.5,3.0,0,0.11428571428571428,1.0,3
10814,2,6,1.0,1.0,5.0,0,0.12857142857142856,1.0,1
10816,2,3,0.75,1.0,2.0,1,0.11428571428571428,0.0,4
10817,1,6,1.0,1.0,1.0,0,0.15,0.0,5
10818,3,5,1.0,1.0,5.0,1,0.11428571428571428,1.0,1
10820,0,6,0.0,0.5,1.0,0,0.14285714285714285,0.0,5
10821,2,5,1.0,1.0,1.0,0,0.10714285714285714,0.0,5
10822,1,7,1.0,0.75,3.0,1,0.12857142857142856,0.0,3
10823,2,7,0.75,0.5,3.0,1,0.02857142857142857,1.0,3
10824,3,8,0.25,0.25,1.0,1,0.22857142857142856,0.0,5
10825,1,7,0.5,0.5,1.0,0,0.014285714285714285,0.0,5
10826,1,5,0.5,0.5,1.0,1,0.05714285714285714,0.0,5
10827,3,4,1.0,0.75,1.0,1,0.24285714285714285,0.0,5
10828,3,6,0.75,0.75,1.0,1,0.17857142857142858,0.0,5
10829,3,5,1.0,1.0,3.0,0,0.16428571428571428,0.0,3
10830,3,6,0.5,0.25,1.0,0,0.24285714285714285,0.0,5
10831,3,5,0.5,0.0,1.0,0,0.10714285714285714,0.0,5
10832,2,4,1.0,0.75,4.0,0,0.07857142857142857,1.0,2
10833,1,6,0.0,0.0,1.0,0,0.12142857142857143,0.0,5
10834,3,8,1.0,1.0,1.0,1,0.05714285714285714,0.0,5
10835,2,7,1.0,0.5,3.0,1,0.014285714285714285,0.0,3
10837,2,5,0.75,0.75,4.0,1,0.1357142857142857,1.0,2
10838,3,6,0.0,0.0,1.0,1,0.1357142857142857,0.0,5
10839,1,6,0.75,0.5,3.0,1,0.04285714285714286,0.0,3
10840,3,5,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
10841,3,6,1.0,1.0,1.0,0,0.17857142857142858,0.0,5
10842,1,5,0.75,0.75,1.0,0,0.16428571428571428,0.0,5
10844,0,7,1.0,0.75,4.0,1,0.0,1.0,2
10845,3,6,0.0,0.0,1.0,0,0.12857142857142856,0.0,5
10846,3,6,0.0,0.0,1.0,0,0.1357142857142857,0.0,5
10847,3,6,0.75,0.25,1.0,1,0.08571428571428572,0.0,5
10848,0,7,0.75,0.0,1.0,1,0.12142857142857143,0.0,5
10849,1,3,1.0,1.0,1.0,0,0.07142857142857142,0.0,5
10850,2,4,0.75,0.75,1.0,1,0.06428571428571428,0.0,5
10851,3,4,1.0,0.5,3.0,1,0.0,1.0,3
10853,0,5,0.75,0.75,1.0,0,0.12857142857142856,0.0,5
10854,3,4,1.0,1.0,3.0,0,0.15714285714285714,0.0,3
10855,2,6,1.0,1.0,3.0,0,0.18571428571428572,0.0,3
10857,3,6,0.75,0.5,1.0,0,0.1357142857142857,0.0,5
10858,2,5,1.0,1.0,4.0,1,0.06428571428571428,1.0,2
10859,0,6,1.0,0.75,4.0,1,0.18571428571428572,1.0,2
10860,2,6,0.75,0.75,1.0,0,0.12857142857142856,0.0,5
10861,1,5,0.75,0.75,2.0,0,0.10714285714285714,0.0,4
10862,2,6,0.75,0.75,2.0,0,0.12857142857142856,0.0,4
10863,3,6,1.0,0.75,5.0,1,0.06428571428571428,1.0,1
10864,0,4,1.0,0.5,1.0,1,0.0,0.0,5
10865,2,4,1.0,0.5,1.0,1,0.15,0.0,5
10866,0,5,1.0,0.75,4.0,1,0.12857142857142856,1.0,2
10867,0,4,0.5,0.25,3.0,1,0.07142857142857142,0.0,3
10868,3,5,0.0,0.0,1.0,1,0.07857142857142857,0.0,5
10869,0,7,0.75,0.75,2.0,0,0.11428571428571428,0.0,4
10873,0,5,1.0,1.0,1.0,0,0.09285714285714286,0.0,5
10874,1,7,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
10875,3,6,0.75,0.0,1.0,0,0.1357142857142857,0.0,5
10876,3,7,0.5,0.0,1.0,0,0.12857142857142856,0.0,5
10877,2,8,1.0,1.0,5.0,1,0.0,1.0,1
10878,3,6,1.0,1.0,5.0,0,0.09285714285714286,1.0,1
10879,3,7,1.0,1.0,4.0,1,0.12857142857142856,1.0,2
10880,2,3,0.75,0.0,1.0,0,0.12142857142857143,0.0,5
10881,2,3,0.25,0.25,2.0,1,0.0,0.0,4
10882,1,3,0.25,0.25,2.0,1,0.014285714285714285,0.0,4
10884,3,5,1.0,1.0,4.0,1,0.06428571428571428,1.0,2
10885,2,7,0.5,0.0,1.0,0,0.14285714285714285,0.0,5
10886,0,6,1.0,0.5,1.0,1,0.15714285714285714,0.0,5
10887,3,6,1.0,1.0,5.0,0,0.08571428571428572,1.0,1
10888,0,8,1.0,0.0,1.0,1,0.049999999999999996,0.0,5
10889,1,4,1.0,1.0,1.0,0,0.007142857142857143,0.0,5
10890,1,4,0.75,0.75,4.0,0,0.0,1.0,2
10891,2,5,0.5,0.5,1.0,0,0.02857142857142857,0.0,5
10892,3,3,1.0,0.5,1.0,0,0.22142857142857142,0.0,5
10893,2,5,0.5,0.5,1.0,0,0.1357142857142857,0.0,5
10894,2,6,0.75,0.0,1.0,0,0.03571428571428571,0.0,5
10895,2,6,0.0,0.0,1.0,0,0.17142857142857143,0.0,5
10896,2,6,0.0,0.0,1.0,0,0.10714285714285714,0.0,5
10897,2,8,0.75,0.75,4.0,1,0.07142857142857142,1.0,2
10898,1,5,0.5,0.5,1.0,1,0.09999999999999999,0.0,5
10899,0,5,0.0,0.0,1.0,0,0.17142857142857143,0.0,5
10900,0,8,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
10901,3,5,1.0,0.0,1.0,0,0.05714285714285714,0.0,5
10903,3,5,0.75,0.0,1.0,0,0.02857142857142857,0.0,5
10904,0,5,1.0,0.0,1.0,0,0.02142857142857143,0.0,5
10905,1,6,0.75,0.5,2.0,0,0.02857142857142857,0.0,4
10906,2,7,0.0,0.25,2.0,0,0.02857142857142857,0.0,4
10907,2,5,1.0,1.0,3.0,0,0.0,0.0,3
10908,0,6,0.75,0.25,1.0,0,0.08571428571428572,0.0,5
10910,0,6,0.75,0.75,3.0,1,0.03571428571428571,0.0,3
10911,1,5,0.5,0.25,1.0,0,0.07142857142857142,0.0,5
10913,3,5,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
10914,2,6,0.75,0.5,2.0,1,0.03571428571428571,0.0,4
10915,3,6,0.5,0.5,4.0,0,0.0,1.0,2
10916,1,7,1.0,1.0,1.0,0,0.09285714285714286,0.0,5
10918,2,6,0.5,0.5,1.0,0,0.049999999999999996,0.0,5
10919,1,5,0.5,0.5,2.0,0,0.03571428571428571,0.0,4
10920,1,6,0.5,0.5,2.0,1,0.049999999999999996,0.0,4
10921,1,5,0.0,1.0,1.0,1,0.06428571428571428,0.0,5
10922,3,5,0.75,0.75,4.0,0,0.03571428571428571,1.0,2
10923,1,5,0.75,0.75,1.0,0,0.014285714285714285,0.0,5
10924,1,6,0.75,0.5,3.0,0,0.02857142857142857,1.0,3
10925,2,5,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
10926,3,6,0.75,0.5,2.0,1,0.09285714285714286,0.0,4
10928,3,7,1.0,1.0,2.0,1,0.05714285714285714,0.0,4
10929,3,6,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
10930,3,7,1.0,1.0,1.0,0,0.07857142857142857,0.0,5
10931,1,5,0.5,0.0,1.0,1,0.04285714285714286,0.0,5
10934,0,4,0.75,0.75,3.0,1,0.03571428571428571,0.0,3
10935,3,5,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
10937,0,6,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
10938,2,6,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
10939,1,6,1.0,0.75,4.0,0,0.03571428571428571,1.0,2
10940,1,7,0.25,0.25,1.0,1,0.02142857142857143,0.0,5
10941,2,7,0.75,0.5,1.0,1,0.03571428571428571,0.0,5
10944,0,4,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
10946,2,6,0.75,0.0,1.0,1,0.03571428571428571,0.0,5
10948,3,4,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
10949,2,4,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
10950,2,5,1.0,0.0,1.0,0,0.049999999999999996,0.0,5
10952,0,7,0.75,0.75,1.0,0,0.05714285714285714,0.0,5
10954,0,5,1.0,0.75,5.0,0,0.02142857142857143,1.0,1
10955,3,5,1.0,1.0,3.0,1,0.02142857142857143,0.0,3
10956,3,4,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
10957,0,6,0.5,0.25,1.0,1,0.07857142857142857,0.0,5
10958,3,5,0.25,0.25,1.0,0,0.10714285714285714,0.0,5
10959,2,7,1.0,0.5,3.0,1,0.014285714285714285,1.0,3
10960,3,5,1.0,0.5,1.0,0,0.15,0.0,5
10962,0,4,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
10963,2,7,0.5,0.5,2.0,1,0.02142857142857143,0.0,4
10965,0,7,0.5,0.5,4.0,1,0.02857142857142857,1.0,2
10967,3,7,1.0,0.25,2.0,0,0.05714285714285714,0.0,4
10969,3,5,0.5,0.25,1.0,0,0.04285714285714286,0.0,5
10971,2,4,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
10972,2,6,0.75,0.0,1.0,0,0.17857142857142858,0.0,5
10973,2,8,0.75,0.5,1.0,1,0.02857142857142857,0.0,5
10976,0,6,1.0,0.5,3.0,0,0.02857142857142857,0.0,3
10977,1,5,1.0,1.0,4.0,1,0.06428571428571428,1.0,2
10980,3,6,1.0,0.5,4.0,1,0.02857142857142857,1.0,2
10981,3,5,0.5,0.5,2.0,0,0.10714285714285714,0.0,4
10982,3,5,0.0,1.0,2.0,0,0.11428571428571428,0.0,4
10984,1,5,1.0,0.5,1.0,0,0.02857142857142857,0.0,5
10986,2,8,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
10987,2,7,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
10988,1,5,0.25,0.5,3.0,0,0.02142857142857143,0.0,3
10989,0,5,0.5,0.5,2.0,1,0.0,0.0,4
10990,0,7,1.0,0.5,3.0,1,0.02857142857142857,1.0,3
10992,0,6,0.75,0.0,1.0,0,0.04285714285714286,0.0,5
10993,2,6,1.0,0.5,3.0,0,0.07857142857142857,0.0,3
10995,3,6,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
10996,0,8,0.75,0.0,1.0,1,0.02142857142857143,0.0,5
10997,1,5,1.0,1.0,1.0,0,0.07857142857142857,0.0,5
10999,1,6,1.0,0.5,2.0,1,0.05714285714285714,0.0,4
11000,1,6,0.75,0.25,1.0,1,0.15,0.0,5
11001,3,6,0.75,0.0,1.0,0,0.06428571428571428,0.0,5
11003,0,7,0.75,0.0,1.0,1,0.10714285714285714,0.0,5
11004,1,7,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
11005,0,5,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
11006,2,7,0.5,1.0,1.0,1,0.09999999999999999,0.0,5
11007,0,6,0.75,0.75,1.0,1,0.09999999999999999,0.0,5
11008,2,6,0.75,0.75,2.0,0,0.16428571428571428,0.0,4
